Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
GRCh38_ENSG00000171671,GRCh38_SHANK2-AS3,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000172893,GRCh38_DHCR7,0.04394401001268801,2.2268042124986174,0.0007385465633787266,0.008330204410885472,-2.1409919551391203,0.001305078377411362,0.0,0.6808369548924995,1.0
GRCh38_ENSG00000254682,GRCh38_AP002387.2,0.1731910982852998,2.9519443712680338,1.0474314778041253e-12,0.02165853146830223,-2.866132113908537,5.615713845516652e-12,0.0,-1.206688315849088,1.0
GRCh38_ENSG00000172890,GRCh38_NADSYN1,0.15768144769258638,-0.11646878478709999,0.8682907173308563,0.17326825174641783,0.1517897940887254,0.7814099783035663,0.09783654914039479,-0.23882093678989635,1.0
GRCh38_ENSG00000254997,GRCh38_KRTAP5-9,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000158483,GRCh38_FAM86C1,0.016802121475439535,1.167910523445049,0.24211160760746714,0.006664163528708378,-1.082098266085552,0.3311817426753576,0.0,1.832840048337549,1.0
GRCh38_ENSG00000214534,GRCh38_ZNF705E,0.0038774126481783537,1.6824836962748062,0.4702119216772531,0.0,-1.59667143891531,0.47879499346254434,0.0,4.002765049779861,1.0
GRCh38_ENSG00000254469,GRCh38_AP002495.2,0.05169883530904472,1.04003570089289,0.06779191603173239,0.023324572350479324,-1.082098266085552,0.0655839715856912,0.048918274570197394,1.2214053362552022,1.0
GRCh38_ENSG00000137522,GRCh38_RNF121,0.04394401001268801,-0.23262740613867994,0.7872437869880493,0.053313308229667025,0.318439663498177,0.6737731807036152,0.0,-0.06332414067791081,1.0
GRCh38_ENSG00000137496,GRCh38_IL18BP,0.046528951778140246,-0.5003803608750039,0.39980777404638,0.06830767616926088,0.5861926182344996,0.3072867639839617,0.0,-0.28263716908238656,1.0
GRCh38_ENSG00000137497,GRCh38_NUMA1,0.26883394360703255,-0.019548107782012103,1.0,0.2732307046770435,0.028183788929358355,1.0,0.24459137285098695,0.04469573024578044,1.0
GRCh38_ENSG00000251143,GRCh38_AP002490.1,0.016802121475439535,3.489838618332411,0.0059284551498961025,0.0,-3.404026360972914,0.00611130182166918,0.0,2.1954101277222575,1.0
GRCh38_ENSG00000184154,GRCh38_LRTOMT,0.011632237944535061,1.4194492904410128,0.29678635150819654,0.003332081764354189,-1.3336370330815166,0.3069130722201897,0.0,2.417802549058705,1.0
GRCh38_ENSG00000149357,GRCh38_LAMTOR1,0.6190935528258105,-1.737055195238978,1.2015124170710792e-12,2.074220898310483,1.6696086264221377,7.305461673359696e-12,1.8588944336675008,0.5357866220892165,1.0
GRCh38_ENSG00000110200,GRCh38_ANAPC15,0.21325769564980945,-0.4738583328945807,0.1618447550019213,0.3048854814384083,0.5431862246676502,0.09686822582502522,0.048918274570197394,-1.4443181764297905,1.0
GRCh38_ENSG00000110203,GRCh38_FOLR3,0.0,-6.887371912056141,3.406949321345104e-24,0.15660784292464688,6.973184169415637,3.9569976616217504e-25,0.0,-0.5670905585510861,1.0
GRCh38_ENSG00000165457,GRCh38_FOLR2,0.014217179709987298,-2.404979144975533,1.2746273207922575e-06,0.08330204410885472,2.490791402335029,4.803487988387684e-07,0.0,0.04856873939298634,1.0
GRCh38_ENSG00000165458,GRCh38_INPPL1,0.07496331119811483,-2.1763402407644987,4.161896270387499e-13,0.34653650349283566,2.1106876931655725,1.044802347604504e-12,0.24459137285098695,0.5270316188134643,1.0
GRCh38_ENSG00000162129,GRCh38_CLPB,0.05169883530904472,-1.6742098167732324,2.61894366536748e-06,0.17326825174641783,1.7600220741327286,5.382121149420157e-07,0.0,-1.1771440402350728,1.0
GRCh38_ENSG00000255843,GRCh38_AP000593.3,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000186642,GRCh38_PDE2A,0.0,-1.3175163037251938,0.6611122223003871,0.0,-0.59667143891531,1.0,0.048918274570197394,7.002765049779861,0.6724365019290823
GRCh38_ENSG00000256633,GRCh38_AP005019.1,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000186635,GRCh38_ARAP1,0.10469014150081556,-2.563590644093302,6.825919996066326e-21,0.6380936578738272,2.5453475659571176,6.217362668628232e-21,0.24459137285098695,-0.2733593554943756,1.0
GRCh38_ENSG00000245148,GRCh38_ARAP1-AS2,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000214530,GRCh38_STARD10,0.09305790355628049,0.44604350045272634,0.3987486774451378,0.06830767616926088,-0.41380738176550036,0.47879499346254434,0.048918274570197394,0.1698750356151204,1.0
GRCh38_ENSG00000168010,GRCh38_ATG16L2,0.18482333622983488,-1.925668431818239,1.3276171180564108e-13,0.7147315384539735,1.8941335679814983,2.7462591334959423e-13,0.4402644711317765,0.16230181591031956,1.0
GRCh38_ENSG00000137478,GRCh38_FCHSD2,0.1525115641616819,-0.46709265977570347,0.2673578874127203,0.211587192036491,0.46081405574544965,0.28177715210235116,0.19567309828078958,0.3821786393279849,1.0
GRCh38_ENSG00000256568,GRCh38_AP002761.2,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000175591,GRCh38_P2RY2,0.0,-5.0179560218662855,0.0006072477703985799,0.03998498117225027,4.047184750859414,0.0025016614569874336,0.048918274570197394,2.358908860005137,1.0
GRCh38_ENSG00000171631,GRCh38_P2RY6,0.00646235441363059,-0.5399087250616414,0.7649475760794867,0.009996245293062568,0.6257209824211376,0.7596310124063032,0.0,2.417802549058705,1.0
GRCh38_ENSG00000257038,GRCh38_AP002761.3,0.0,-1.9024788044463499,0.391239090883508,0.003332081764354189,1.988291061805846,0.37276957042972575,0.0,4.417802549058705,1.0
GRCh38_ENSG00000110237,GRCh38_ARHGEF17,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000054967,GRCh38_RELT,0.09305790355628049,-2.4268997632324547,5.309563139170357e-18,0.511474550828368,2.3481870068922284,2.3429983676510253e-17,0.3424279219913817,0.4329094414489141,1.0
GRCh38_ENSG00000256928,GRCh38_AP000763.4,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000054965,GRCh38_FAM168A,0.02455694677179624,-1.5805507095589872,0.0009655840536799778,0.07830392146232344,1.6663629669184834,0.00038667773181003264,0.0,-0.06332414067791081,1.0
GRCh38_ENSG00000256448,GRCh38_AP000763.3,0.00646235441363059,-1.8200166442543768,0.022307196319913052,0.02499061323265642,1.5959736390270862,0.0591451318816499,0.048918274570197394,2.6104476270011014,1.0
GRCh38_ENSG00000021300,GRCh38_PLEKHB1,0.11244496679717227,4.1419153149121035,2.402532988666766e-13,0.003332081764354189,-4.4874423691605525,1.1858276749998479e-13,0.048918274570197394,0.5109119534501874,1.0
GRCh38_ENSG00000175582,GRCh38_RAB6A,0.23393722977342735,-0.10434241241812425,0.8747368810197366,0.2565702958552726,0.1558910103019142,0.7474724003294929,0.09783654914039479,-0.804589872277742,1.0
GRCh38_ENSG00000175581,GRCh38_MRPL48,0.2235974627116184,0.33101132577342884,0.4394465683715598,0.1815984561573033,-0.26652283722298,0.5633772440595055,0.048918274570197394,-1.1418931930520206,1.0
GRCh38_ENSG00000181924,GRCh38_COA4,0.252031822131593,-0.27266206794093284,0.49156146739664125,0.31321568584929377,0.3435191658493859,0.3577946650506734,0.048918274570197394,-1.5821974509412944,1.0
GRCh38_ENSG00000175575,GRCh38_PAAF1,0.11761485032807674,0.39869073027421553,0.4437209349008407,0.08496808499103183,-0.48119422149537394,0.31531543337264983,0.19567309828078958,1.1648218078888353,1.0
GRCh38_ENSG00000187726,GRCh38_DNAJB13,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000255847,GRCh38_AP003717.1,0.0025849417654522358,0.2674461969959623,1.0,0.0016660408821770945,-0.18163393963646612,1.0,0.0,4.002765049779861,1.0
GRCh38_ENSG00000175567,GRCh38_UCP2,1.985235275867317,0.4985473023361381,0.07372226570515936,1.4244649542614158,-0.4569752409218736,0.11314838663637282,0.8316106676933557,-1.0513116229759305,1.0
GRCh38_ENSG00000175564,GRCh38_UCP3,0.009047296179082825,1.0975211955536501,0.555843383763972,0.003332081764354189,-1.011708938194154,0.5553006656723414,0.0,2.6808369548924995,1.0
GRCh38_ENSG00000168014,GRCh38_C2CD3,0.038774126481783536,0.05171750594052593,1.0,0.03831894029007318,0.034094751418971114,1.0,0.0,0.24787754761639302,1.0
GRCh38_ENSG00000214517,GRCh38_PPME1,0.05945366060540142,0.37909155282487195,0.6099283029736889,0.04664914470095865,-0.2932792954653758,0.7109534007903116,0.0,-0.2260536407160192,1.0
GRCh38_ENSG00000149380,GRCh38_P4HA3,0.00646235441363059,0.6824836962748062,0.7058219378927658,0.0016660408821770945,-1.4040263609729138,0.491584617812686,0.048918274570197394,4.1954101277222575,1.0
GRCh38_ENSG00000246211,GRCh38_P4HA3-AS1,0.0,-1.9024788044463499,0.391239090883508,0.003332081764354189,1.988291061805846,0.37276957042972575,0.0,4.417802549058705,1.0
GRCh38_ENSG00000165434,GRCh38_PGM2L1,0.11373743767989838,1.9882921257988921,3.703819351724917e-06,0.02499061323265642,-2.1044660791140064,1.9460362249839734e-06,0.09783654914039479,0.887287832359926,1.0
GRCh38_ENSG00000175538,GRCh38_KCNE3,0.0,-8.692555735072117,2.5108623360472127e-57,0.5481274502362641,7.184688274609349,1.0598348328767622e-55,0.09783654914039479,-0.7785946637447974,1.0
GRCh38_ENSG00000254928,GRCh38_AP001372.3,0.0,-1.9024788044463499,0.391239090883508,0.003332081764354189,1.988291061805846,0.37276957042972575,0.0,4.417802549058705,1.0
GRCh38_ENSG00000175536,GRCh38_LIPT2,0.016802121475439535,0.6824836962748071,0.6231919377126645,0.009996245293062568,-0.59667143891531,0.6297793568511264,0.0,1.6808369548924995,1.0
GRCh38_ENSG00000077514,GRCh38_POLD3,0.0504063644263186,-1.0830510500881703,0.007864796076033981,0.10995869822368824,1.1118657469243782,0.005922554786615271,0.048918274570197394,0.2748445952166625,1.0
GRCh38_ENSG00000166439,GRCh38_RNF169,0.11115249591444615,-0.398134763933478,0.4597610121815915,0.14494555674940723,0.35496553952329046,0.5364846155361513,0.19567309828078958,0.8817496488184959,1.0
GRCh38_ENSG00000166435,GRCh38_XRRA1,0.18740827799528711,1.2873457544336677,0.0002840243938765027,0.07163975793361507,-1.366058510773894,0.00013622766759362285,0.19567309828078958,0.7624507204461519,1.0
GRCh38_ENSG00000118363,GRCh38_SPCS2,1.1231571970889964,0.6367836522697505,0.01755226100997206,0.73972215168663,-0.5704993825621486,0.03967558911651735,0.19567309828078958,-2.035056415655105,1.0
GRCh38_ENSG00000162139,GRCh38_NEU3,0.02455694677179624,-2.0616773992956032,1.8328587866035659e-06,0.10829265734151115,2.0554052576643826,1.6043644092612993e-06,0.048918274570197394,0.5933741136421604,1.0
GRCh38_ENSG00000137486,GRCh38_ARRB1,0.04523648089541413,-3.1191348562336536,5.729604275762779e-22,0.4031818934868569,2.868709446053173,9.631485766295541e-20,0.39134619656157915,1.053748978498667,1.0
GRCh38_ENSG00000149273,GRCh38_RPS3,37.856472155047996,1.596397722848844,4.161122545988492e-12,12.853505405996284,-1.524008580688089,5.6139690543565495e-11,2.7883416505012515,-3.3147255369638606,1.0
GRCh38_ENSG00000149243,GRCh38_KLHL35,0.007754825296356707,2.489838618332411,0.11197405102771016,0.0,-2.404026360972914,0.11975699255430541,0.0,3.1954101277222575,1.0
GRCh38_ENSG00000158555,GRCh38_GDPD5,0.04911389354359248,0.5755684923582951,0.4313828471495968,0.0316547767613648,-0.5966714389153109,0.4308966233408769,0.048918274570197394,1.1447840546522894,1.0
GRCh38_ENSG00000149257,GRCh38_SERPINH1,0.019387063240891768,0.2230520776375089,0.8924460279660896,0.016660408821770945,-0.13723982027801274,1.0,0.0,1.3023253316387695,1.0
GRCh38_ENSG00000062282,GRCh38_DGAT2,0.0038774126481783537,-4.175497298852766,1.0828186225350786e-12,0.09496433028409439,4.261309556212262,2.7250966193882705e-13,0.0,0.07202771221697546,1.0
GRCh38_ENSG00000255507,GRCh38_AP003031.2,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000198382,GRCh38_UVRAG,0.2029179285880005,-0.09055115259892155,0.9155422502546364,0.2149192738008452,0.0769682198820667,0.9426484097924008,0.24459137285098695,0.4228206238253305,1.0
GRCh38_ENSG00000085741,GRCh38_WNT11,0.0025849417654522358,1.2674461969959623,0.7058219378927658,0.0,-1.1816339396364661,0.7149547411570975,0.0,4.417802549058705,1.0
GRCh38_ENSG00000137492,GRCh38_THAP12,0.23910711330433182,0.42722664103273233,0.26346432421945004,0.18326449703948042,-0.34141438367323573,0.41802433045537407,0.0,-2.206688315849088,1.0
GRCh38_ENSG00000179240,GRCh38_GVQW3,0.015509650592713415,0.7979609136947428,0.49499516930162685,0.006664163528708378,-1.082098266085552,0.37276957042972575,0.048918274570197394,2.915302208529522,1.0
GRCh38_ENSG00000272301,GRCh38_AP002360.3,0.0025849417654522358,1.2674461969959623,0.7058219378927658,0.0,-1.1816339396364661,0.7149547411570975,0.0,4.417802549058705,1.0
GRCh38_ENSG00000271757,GRCh38_AP002360.2,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000255135,GRCh38_AP002360.1,0.038774126481783536,1.3147519117743203,0.05480102328019292,0.01499436793959385,-1.2289396544148232,0.07591777491024478,0.0,0.6808369548924995,1.0
GRCh38_ENSG00000158636,GRCh38_EMSY,0.08918049090810214,-0.21060109980868136,0.7416176451780352,0.10329453469497986,0.21068348314229368,0.7437407791583543,0.09783654914039479,0.5433334311425648,1.0
GRCh38_ENSG00000236304,GRCh38_AP001189.1,0.0012924708827261179,-4.072403805888662,0.0011578222967263438,0.0016660408821770945,-3.3515589410787783,0.018101649421247895,1.2229568642549347,9.118242267199797,3.444734291106183e-07
GRCh38_ENSG00000137507,GRCh38_LRRC32,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000254975,GRCh38_AP001189.4,0.0,-1.9024788044463499,0.391239090883508,0.0016660408821770945,0.40332856108468995,1.0,0.048918274570197394,6.002765049779861,0.9345205887733543
GRCh38_ENSG00000078124,GRCh38_ACER3,0.05945366060540142,-3.222359070684853,4.053454793709286e-28,0.5764501452332748,3.141680695521859,1.1583250165884263e-27,0.24459137285098695,-0.03065795175758823,1.0
GRCh38_ENSG00000198488,GRCh38_B3GNT6,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000149260,GRCh38_CAPN5,0.0038774126481783537,1.6824836962748062,0.4702119216772531,0.0,-1.59667143891531,0.47879499346254434,0.0,4.002765049779861,1.0
GRCh38_ENSG00000137474,GRCh38_MYO7A,0.0,-4.1248712257827975,0.00027035703094822834,0.02165853146830223,4.210683483142294,0.0001857312761584946,0.0,2.1954101277222575,1.0
GRCh38_ENSG00000149269,GRCh38_PAK1,0.03748165559905742,-4.268606703244247,1.0420770707453595e-43,0.7713769284479948,4.354418960603743,8.288613554274109e-46,0.0,-2.9426787865980497,1.0
GRCh38_ENSG00000268635,GRCh38_AP003680.1,0.01809459235816565,0.7820193698257212,0.4996695590360427,0.009996245293062568,-0.696207112466225,0.5093529469929278,0.0,1.6104476270011014,1.0
GRCh38_ENSG00000074201,GRCh38_CLNS1A,0.5557624795722307,-0.38615120705128275,0.20873237016816312,0.7497183969796926,0.46542468217660204,0.11101050181593594,0.048918274570197394,-2.780233159140552,1.0
GRCh38_ENSG00000178301,GRCh38_AQP11,0.0038774126481783537,1.6824836962748062,0.4702119216772531,0.0,-1.59667143891531,0.47879499346254434,0.0,4.002765049779861,1.0
GRCh38_ENSG00000048649,GRCh38_RSF1,0.5001862316150076,0.04399179913685569,1.0,0.4798197740670032,-0.0692041828695521,0.9663714832137354,0.6359375694125661,0.40924053555528195,1.0
GRCh38_ENSG00000087884,GRCh38_AAMDC,0.0710858985499365,-0.06475023334522634,1.0,0.07497183969796925,0.09400050297696083,0.9824165342297414,0.048918274570197394,0.34455356702806705,1.0
GRCh38_ENSG00000255449,GRCh38_AP002812.5,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000149262,GRCh38_INTS4,0.09176543267355437,-0.12487122578279752,0.9216645264352344,0.09829641204844858,0.08140046619732733,1.0,0.14675482371059217,0.9693420482424115,1.0
GRCh38_ENSG00000151364,GRCh38_KCTD14,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000151366,GRCh38_NDUFC2,0.8103792434692759,-0.28028339752621795,0.391239090883508,1.0146188972458505,0.3567859751476593,0.2363107277602438,0.09783654914039479,-2.6849022344753513,1.0
GRCh38_ENSG00000159063,GRCh38_ALG8,0.0710858985499365,-0.36814237679516104,0.5031789603473578,0.09496433028409439,0.45395463415465764,0.38239710170309393,0.0,-0.8174139126353261,1.0
GRCh38_ENSG00000246174,GRCh38_KCTD21-AS1,0.01292470882726118,1.5569528141909474,0.21021723153082336,0.003332081764354189,-1.4711405568314513,0.21611884668164297,0.0,2.3023253316387695,1.0
GRCh38_ENSG00000188997,GRCh38_KCTD21,0.010339767061808943,-1.3175163037251938,0.10049147275620171,0.02832269499701061,1.40332856108469,0.06605225153723408,0.0,1.3023253316387695,1.0
GRCh38_ENSG00000118369,GRCh38_USP35,0.010339767061808943,-0.607022920920179,0.6179211857144598,0.016660408821770945,0.6928351782796751,0.6040171348652542,0.0,1.754837536336276,1.0
GRCh38_ENSG00000033327,GRCh38_GAB2,0.007754825296356707,-4.565443817168779,2.597768222125193e-24,0.2182513555651994,4.447722680443143,2.058497341757958e-24,0.048918274570197394,-0.10575940699830744,1.0
GRCh38_ENSG00000251323,GRCh38_AP003086.1,0.0038774126481783537,-3.1754972988527657,7.965835614426224e-06,0.04498310381878155,2.888755388254931,2.4343811796450707e-05,0.048918274570197394,2.0485687393929863,1.0
GRCh38_ENSG00000137513,GRCh38_NARS2,0.03748165559905742,-0.054481897891399456,1.0,0.03998498117225027,0.1402941552508956,0.982087547851424,0.0,0.24787754761639302,1.0
GRCh38_ENSG00000182103,GRCh38_FAM181B,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000137509,GRCh38_PRCP,0.14734168063077743,-1.9108181053590787,7.328097230485313e-13,0.5764501452332748,1.9966303627185755,5.818921310004483e-14,0.0,-2.845857890649476,1.0
GRCh38_ENSG00000165490,GRCh38_DDIAS,0.0025849417654522358,-3.191985421641335,8.927261440669891e-05,0.034986858525718985,3.277797679000831,3.920203172150322e-05,0.0,1.4178025490587052,1.0
GRCh38_ENSG00000137502,GRCh38_RAB30,0.09176543267355437,3.045053775659515,1.1994864069948519e-08,0.008330204410885472,-3.201533497074171,5.282298978503489e-09,0.048918274570197394,0.7359785090849602,1.0
GRCh38_ENSG00000246067,GRCh38_RAB30-AS1,0.142171797099873,-0.030895077573783514,1.0,0.14327951586723014,0.0007820059890426556,1.0,0.19567309828078958,0.7026413252108483,1.0
GRCh38_ENSG00000165494,GRCh38_PCF11,0.4885539936704726,-0.34017690113636534,0.29678635150819654,0.6247653308164105,0.3580045705751992,0.26188449631891386,0.4402644711317765,-0.23372756860143973,1.0
GRCh38_ENSG00000269939,GRCh38_PCF11-AS1,0.010339767061808943,-0.4695193971702434,0.8307079648897542,0.01499436793959385,0.5553316545297395,0.7131626820303916,0.0,1.832840048337549,1.0
GRCh38_ENSG00000137494,GRCh38_ANKRD42,0.03101930118542683,-0.9955882088378303,0.060822239732274956,0.06497559440490669,1.0814004661973278,0.03487514859033883,0.0,0.0027650497798621387,1.0
GRCh38_ENSG00000137500,GRCh38_CCDC90B,0.29726830302700713,0.5455480509186987,0.10550883916889581,0.20992115115431392,-0.45973579355920213,0.19871345514804925,0.0,-2.4770152142492377,1.0
GRCh38_ENSG00000150672,GRCh38_DLG2,0.00646235441363059,2.2674461969959623,0.18239306223726315,0.0,-2.181633939636466,0.1933850249071934,0.0,3.417802549058705,1.0
GRCh38_ENSG00000171204,GRCh38_TMEM126B,0.2442769968352363,0.36969625524391336,0.34727669536956796,0.19326074233254298,-0.3037355473676544,0.47879499346254434,0.048918274570197394,-1.25462279291279,1.0
GRCh38_ENSG00000171202,GRCh38_TMEM126A,0.1951631032916438,0.023520614109873605,1.0,0.19825886497907425,0.06229164324962255,0.9857579565916629,0.0,-2.0793839915740095,1.0
GRCh38_ENSG00000137504,GRCh38_CREBZF,0.41617562423780996,0.995506237940277,0.0005950772886889636,0.20825511027213683,-0.9725383409134765,0.0008562398844228474,0.19567309828078958,-0.48266177739037963,1.0
GRCh38_ENSG00000179071,GRCh38_CCDC89,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000137501,GRCh38_SYTL2,0.13183203003806404,3.047056128570663,2.416928778838287e-10,0.01499436793959385,-2.961243871211167,1.259633348895565e-09,0.0,-0.8045898722777425,1.0
GRCh38_ENSG00000073921,GRCh38_PICALM,0.13312450092079015,-2.532955964419874,4.135924091241389e-22,0.7996996234450054,2.5853011902915326,2.7844447278596557e-23,0.09783654914039479,-1.602097008378999,1.0
GRCh38_ENSG00000074266,GRCh38_EED,0.12407720474170732,0.7278076867842973,0.081695159421263,0.07330579881579216,-0.7341749626652452,0.08060222033357789,0.09783654914039479,0.448176198102225,1.0
GRCh38_ENSG00000149196,GRCh38_HIKESHI,0.3089005409715422,0.05021548077529414,1.0,0.3048854814384083,0.00802727986710794,1.0,0.09783654914039479,-1.1367863026189313,1.0
GRCh38_ENSG00000149201,GRCh38_CCDC81,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000151376,GRCh38_ME3,0.0012924708827261179,-0.9024788044463499,0.7865160585173303,0.003332081764354189,0.988291061805846,0.7814099783035663,0.0,4.002765049779861,1.0
GRCh38_ENSG00000150687,GRCh38_PRSS23,0.03748165559905742,4.589374291883325,2.43417654149512e-06,0.0,-4.503562034523829,5.441556653077747e-06,0.0,1.0958744541713434,1.0
GRCh38_ENSG00000166575,GRCh38_TMEM135,0.027141888537248478,0.14191531491210352,1.0,0.023324572350479324,-0.2133427993638044,0.9455630041745849,0.048918274570197394,1.832840048337549,1.0
GRCh38_ENSG00000123892,GRCh38_RAB38,0.0038774126481783537,0.09752119555365013,1.0,0.003332081764354189,-0.011708938194153973,1.0,0.0,3.417802549058705,1.0
GRCh38_ENSG00000109861,GRCh38_CTSC,0.6927643931411992,-0.9317326094214635,0.0001953497034780916,1.3511591554456237,0.9732674554773093,9.197144358916916e-05,0.4891827457019739,-0.934408112764699,1.0
GRCh38_ENSG00000086991,GRCh38_NOX4,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000110172,GRCh38_CHORDC1,0.21067275388435722,0.7362549527157873,0.03336937925963358,0.1249530661632821,-0.7324482179457772,0.03665627970274596,0.14675482371059217,0.10189824179911344,1.0
GRCh38_ENSG00000165323,GRCh38_FAT3,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000180773,GRCh38_SLC36A4,0.05816118972267531,-2.309654185952223,6.384278012160393e-13,0.2982213179096999,2.280471813299156,7.487723353658367e-13,0.14675482371059217,0.18898385856282474,1.0
GRCh38_ENSG00000166002,GRCh38_SMCO4,0.0504063644263186,-3.961372493499918,2.667759549780354e-41,0.8313544002063702,4.047184750859414,2.2122199588809663e-43,0.0,-3.0713764129726435,1.0
GRCh38_ENSG00000166004,GRCh38_CEP295,0.0504063644263186,-0.12487122578279752,0.9397237858142659,0.05497934911184412,0.13323939771694526,0.9424967066372046,0.048918274570197394,0.8129404908998445,1.0
GRCh38_ENSG00000254911,GRCh38_SCARNA9,0.0,-1.9024788044463499,0.391239090883508,0.003332081764354189,1.988291061805846,0.37276957042972575,0.0,4.417802549058705,1.0
GRCh38_ENSG00000166012,GRCh38_TAF1D,0.9603058658655056,0.6106177100754858,0.02609341960357129,0.6214332490520563,-0.6215296225312192,0.025004236860974954,0.8316106676933557,0.04727658073885965,1.0
GRCh38_ENSG00000182919,GRCh38_C11orf54,0.08530307825992378,-0.05878203532502457,1.0,0.09163224851974021,0.14459429268452118,0.8544987511991404,0.0,-0.9279722877830245,1.0
GRCh38_ENSG00000042429,GRCh38_MED17,0.13829438445169462,0.6824836962748071,0.10021439887256123,0.08163600322667763,-0.7601701711981899,0.05869595299770502,0.19567309828078958,1.0300723957755973,1.0
GRCh38_ENSG00000110218,GRCh38_PANX1,0.016802121475439535,-1.464357692054464,0.011974536943186976,0.04998122646531284,1.5501699494139611,0.00734529363581481,0.0,0.5433334311425648,1.0
GRCh38_ENSG00000020922,GRCh38_MRE11,0.13441697180351628,-0.5340081236219567,0.15128021942208641,0.19659282409689716,0.5432588222291646,0.13809085646363564,0.14675482371059217,0.20186514985955695,1.0
GRCh38_ENSG00000255893,GRCh38_AP000786.1,0.0025849417654522358,1.2674461969959623,0.7058219378927658,0.0,-1.1816339396364661,0.7149547411570975,0.0,4.417802549058705,1.0
GRCh38_ENSG00000168876,GRCh38_ANKRD49,0.24169205506978406,0.9151444530650821,0.00553918299087518,0.12995118880981338,-0.8551331149592802,0.01015217282109585,0.048918274570197394,-1.0525173857213277,1.0
GRCh38_ENSG00000196371,GRCh38_FUT4,0.011632237944535061,-3.104112665616,7.630640487440641e-11,0.11329077998804243,3.189924922975496,1.9825894889005377e-11,0.0,-0.28263716908238656,1.0
GRCh38_ENSG00000134627,GRCh38_PIWIL4,0.00646235441363059,-2.317516303725194,0.001006193176832847,0.03831894029007318,2.40332856108469,0.0004964059748495199,0.0,1.1447840546522894,1.0
GRCh38_ENSG00000166025,GRCh38_AMOTL1,0.0038774126481783537,-1.1248712257827975,0.4047471753123432,0.009996245293062568,1.2106834831422937,0.38624123054287046,0.0,2.6808369548924995,1.0
GRCh38_ENSG00000150316,GRCh38_CWC15,0.3812789104042048,-0.020952274326204945,1.0,0.3965177299581485,0.08502684860327658,0.9000793253508707,0.09783654914039479,-1.4729683811865357,1.0
GRCh38_ENSG00000186280,GRCh38_KDM4D,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
